# fleet-corpus.tsv — the fleet's real commit subjects, frozen against the verdict each produces.
#
# NOT a golden with a rewrite flag. There is no -update, deliberately: the failure this file
# defends against is an author who narrows the parser, sees a wall of red and regenerates.
# Refresh it with `sh scripts/fleet-corpus.sh`, which only ever APPENDS unseen subjects and
# refuses to run when the stored verdicts already disagree with the tree. Changing what a
# subject MEANS is a hand edit, so review sees a changed verdict rather than a new file.
#
# The argument, the positive controls and the one drift that is never waivable by editing a
# column are in internal/bump/fleetcorpus_test.go. Read it before touching a row.
#
# Public repositories only — glyph is public and six of the fleet's thirty-five are not.
#
# Columns, tab-separated. Every field that can carry an arbitrary byte — raw, scope, subject —
# is strconv.Quote'd, so a tab or a non-ASCII byte inside a real subject can never split a row.
# level, breaking and gitmoji are drawn from closed vocabularies and cannot:
#
#   1 raw       the commit subject exactly as its author wrote it — the INPUT. Always ONE line;
#               the loader rejects a multi-line raw, because a body could carry a BREAKING
#               CHANGE footer and corrupt the minLegacyBangOnly positive control
#   2 level     the bump level, or !parse / !unknown-gitmoji when glyph refuses (a refusal is
#               a verdict too: a parser that starts accepting what it rejected has widened the
#               acceptance range just as consequentially as one that narrows it). !unknown-gitmoji
#               means this file also freezes gitmoji-table MEMBERSHIP — adding a code to
#               rules.json re-levels every fleet commit already carrying it, and the test says so
#               in its own words rather than blaming the parser
#   3 breaking  t / f, or - when there is no verdict
#   4 gitmoji   the code, or -
#   5 scope     the scope without parens, or - when absent (salvaged from a legacy token when
#               the current slot has none — which is why a legacy row can carry one, and why it
#               is quoted: the legacy slot is [^()]+, which admits a tab)
#   6 subject   what Parse kept: markers and any retired Conventional token stripped
":bug: fix(app): the board's schema state must cover the archive store, not just the hot one (#116)"	patch	f	:bug:	"app"	"the board's schema state must cover the archive store, not just the hot one (#116)"
":bug: fix(ax): fall back to CGWindowList when AX walk-to-window fails (#8)"	patch	f	:bug:	"ax"	"fall back to CGWindowList when AX walk-to-window fails (#8)"
":bug: fix(board): address board-epic review follow-ups (M1/M2/N1-N6/L1/L3) (#364)"	patch	f	:bug:	"board"	"address board-epic review follow-ups (M1/M2/N1-N6/L1/L3) (#364)"
":bug: fix(board): re-validate every board's remembered lens on reload (B1, t-1rck) (#373)"	patch	f	:bug:	"board"	"re-validate every board's remembered lens on reload (B1, t-1rck) (#373)"
":bug: fix(budget): report Truncated only when a line was actually dropped"	patch	f	:bug:	"budget"	"report Truncated only when a line was actually dropped"
":bug: fix(build): build-zmk.sh の --help 切れと build.yaml パース脆弱性"	patch	f	:bug:	"build"	"build-zmk.sh の --help 切れと build.yaml パース脆弱性"
":bug: fix(build): follow the macOS 26 floor into Info.plist and the README badges"	patch	f	:bug:	"build"	"follow the macOS 26 floor into Info.plist and the README badges"
":bug: fix(build): render-vars.sh 分離で shellcheck が誤検出する SC2034/SC1091 を抑制"	patch	f	:bug:	"build"	"render-vars.sh 分離で shellcheck が誤検出する SC2034/SC1091 を抑制"
":bug: fix(build): 単一シールド指定時に -DBOARD=[ でビルド失敗する不具合"	patch	f	:bug:	"build"	"単一シールド指定時に -DBOARD=[ でビルド失敗する不具合"
":bug: fix(builder): join comma-terminated dontcall continuation lines (#23)"	patch	f	:bug:	"builder"	"join comma-terminated dontcall continuation lines (#23)"
":bug: fix(cast): clean up pac-man corridor corners on cast turns"	patch	f	:bug:	"cast"	"clean up pac-man corridor corners on cast turns"
":bug: fix(cast): paws read as a line — bump pad/toe/spacing baselines"	patch	f	:bug:	"cast"	"paws read as a line — bump pad/toe/spacing baselines"
":bug: fix(cast): paws use SF Symbol pawprint.fill — bezier dots didn't read as paws"	patch	f	:bug:	"cast"	"paws use SF Symbol pawprint.fill — bezier dots didn't read as paws"
":bug: fix(chord): update facet invocation to space-separated flags and loading 5000 (#200)"	patch	f	:bug:	"chord"	"update facet invocation to space-separated flags and loading 5000 (#200)"
":bug: fix(ci): bump runs-on to macos-15 (Swift 6 toolchain)"	patch	f	:bug:	"ci"	"bump runs-on to macos-15 (Swift 6 toolchain)"
":bug: fix(ci): pin pnpm version for action-setup@v6 (#22)"	patch	f	:bug:	"ci"	"pin pnpm version for action-setup@v6 (#22)"
":bug: fix(ci): publish the tracker write with furrow sync, and say so when it is lost (#209)"	patch	f	:bug:	"ci"	"publish the tracker write with furrow sync, and say so when it is lost (#209)"
":bug: fix(ci): roadmap-add — use gh api graphql, not gh project (unknown owner type)"	patch	f	:bug:	"ci"	"roadmap-add — use gh api graphql, not gh project (unknown owner type)"
":bug: fix(ci): strip leading v from git-cliff --bumped-version output"	patch	f	:bug:	"ci"	"strip leading v from git-cliff --bumped-version output"
":bug: fix(ci): update-tap.yml does surgical url/sha256 swap, not full overwrite"	patch	f	:bug:	"ci"	"update-tap.yml does surgical url/sha256 swap, not full overwrite"
":bug: fix(ci): verify-chord-* から main を除外(誤発火対策)"	patch	f	:bug:	"ci"	"verify-chord-* から main を除外(誤発火対策)"
":bug: fix(ci): verify-chord-validate を chezmoi apply 経由に変更(strict fail 修正)"	patch	f	:bug:	"ci"	"verify-chord-validate を chezmoi apply 経由に変更(strict fail 修正)"
":bug: fix(ci): write git-cliff changelog outside the work tree so GoReleaser isn't dirty (#21)"	patch	f	:bug:	"ci"	"write git-cliff changelog outside the work tree so GoReleaser isn't dirty (#21)"
":bug: fix(ci/docs): chord 検証 CI の paths 古参照修正 + §5.3 drift コマンド修正 (#123)"	patch	f	:bug:	"ci/docs"	"chord 検証 CI の paths 古参照修正 + §5.3 drift コマンド修正 (#123)"
":bug: fix(cli): --active + --loading を loud reject（--active 黙殺をやめる） (#276)"	patch	f	:bug:	"cli"	"--active + --loading を loud reject（--active 黙殺をやめる） (#276)"
":bug: fix(cli): --resign uses numeric semver sort + emits spawn errors to stderr"	patch	f	:bug:	"cli"	"--resign uses numeric semver sort + emits spawn errors to stderr"
":bug: fix(cli): --resign — numeric semver sort, drop dead label, spawn-err diagnostic"	patch	f	:bug:	"cli"	"--resign — numeric semver sort, drop dead label, spawn-err diagnostic"
":bug: fix(cli): --resign — numeric semver sort, drop dead label, spawn-err diagnostic (#9)"	patch	f	:bug:	"cli"	"--resign — numeric semver sort, drop dead label, spawn-err diagnostic (#9)"
":bug: fix(cli): -l unions when repeated — stop silent last-wins (t-k1sr) (#129)"	patch	f	:bug:	"cli"	"-l unions when repeated — stop silent last-wins (t-k1sr) (#129)"
":bug: fix(cli): -s unions when repeated — stop silent last-wins (t-1bwc) (#128)"	patch	f	:bug:	"cli"	"-s unions when repeated — stop silent last-wins (t-1bwc) (#128)"
":bug: fix(cli): add --body - reads stdin, like note/done --note (#170)"	patch	f	:bug:	"cli"	"add --body - reads stdin, like note/done --note (#170)"
":bug: fix(cli): an empty flag value names the flag, not a missing one (#204)"	patch	f	:bug:	"cli"	"an empty flag value names the flag, not a missing one (#204)"
":bug: fix(cli): daemon --reload --dry-run の取りこぼしを解消 (#111)"	patch	f	:bug:	"cli"	"daemon --reload --dry-run の取りこぼしを解消 (#111)"
":bug: fix(cli): honor --ndjson wherever --json works (no silent prose degrade) (#90)"	patch	f	:bug:	"cli"	"honor --ndjson wherever --json works (no silent prose degrade) (#90)"
":bug: fix(cli): name the archive sweep's scope in both directions (#156)"	patch	f	:bug:	"cli"	"name the archive sweep's scope in both directions (#156)"
":bug: fix(cli): never suppress a breaking marker on the release fallback (#16)"	patch	f	:bug:	"cli"	"never suppress a breaking marker on the release fallback (#16)"
":bug: fix(cli): reject empty check --add/--reword (exit 2, never a mode switch) (#171)"	patch	f	:bug:	"cli"	"reject empty check --add/--reword (exit 2, never a mode switch) (#171)"
":bug: fix(cli): reject modifier flags that have no effect on the dispatched subcommand (#63)"	patch	f	:bug:	"cli"	"reject modifier flags that have no effect on the dispatched subcommand (#63)"
":bug: fix(cli): reject unknown flags before dispatching recognised ones"	patch	f	:bug:	"cli"	"reject unknown flags before dispatching recognised ones"
":bug: fix(cli): set --add-label splits on comma, like label --add (#197)"	patch	f	:bug:	"cli"	"set --add-label splits on comma, like label --add (#197)"
":bug: fix(cli): stop sync nags from steering agents to unsafe commands (#174)"	patch	f	:bug:	"cli"	"stop sync nags from steering agents to unsafe commands (#174)"
":bug: fix(cli): unify empty-result exit 0, config parent exit 2, exit-code help (#91)"	patch	f	:bug:	"cli"	"unify empty-result exit 0, config parent exit 2, exit-code help (#91)"
":bug: fix(cliff): changelog の同一グループ複数コミットが1行連結される不具合"	patch	f	:bug:	"cliff"	"changelog の同一グループ複数コミットが1行連結される不具合"
":bug: fix(color): accept \\`\"systemRed\"\\` aliases the docs already advertise (#89)"	patch	f	:bug:	"color"	"accept \\`\"systemRed\"\\` aliases the docs already advertise (#89)"
":bug: fix(config): Move to Trash tome example uses shell osascript, not ax/AXDelete (#175)"	patch	f	:bug:	"config"	"Move to Trash tome example uses shell osascript, not ax/AXDelete (#175)"
":bug: fix(config): border min-width/max-width を CGFloat 化（小数 width-breathing を有効化） (#273)"	patch	f	:bug:	"config"	"border min-width/max-width を CGFloat 化（小数 width-breathing を有効化） (#273)"
":bug: fix(config): refactor P2 — [layout] default を float へ戻す + glossary 用語追加 (#255)"	patch	f	:bug:	"config"	"refactor P2 — [layout] default を float へ戻す + glossary 用語追加 (#255)"
":bug: fix(config): rename [overlay.theme.<name>] → [overlay.themes.<name>] (#95)"	patch	f	:bug:	"config"	"rename [overlay.theme.<name>] → [overlay.themes.<name>] (#95)"
":bug: fix(config): schema's `[desktop.N]` doc described the retired section-lens model (t-nwz3) (#412)"	patch	f	:bug:	"config"	"schema's `[desktop.N]` doc described the retired section-lens model (t-nwz3) (#412)"
":bug: fix(config): warn on unknown [options] keys + duplicate binding names (#62)"	patch	f	:bug:	"config"	"warn on unknown [options] keys + duplicate binding names (#62)"
":bug: fix(controller): grid cold-start livelock on unmanaged mac desktop + AXFocus hot-path timeout (#271)"	patch	f	:bug:	"controller"	"grid cold-start livelock on unmanaged mac desktop + AXFocus hot-path timeout (#271)"
":bug: fix(core): InputParser handles standalone keycode-NNN"	patch	f	:bug:	"core"	"InputParser handles standalone keycode-NNN"
":bug: fix(core): TOML inline-comment after quoted string was silently dropping the line"	patch	f	:bug:	"core"	"TOML inline-comment after quoted string was silently dropping the line"
":bug: fix(core): exclude_apps バイパスと top-level section typo の取りこぼしを解消 (#113)"	patch	f	:bug:	"core"	"exclude_apps バイパスと top-level section typo の取りこぼしを解消 (#113)"
":bug: fix(core): flatten control chars in titles to prevent body injection (#181)"	patch	f	:bug:	"core"	"flatten control chars in titles to prevent body injection (#181)"
":bug: fix(decode): correctness fixes from M2 adversarial review (decoder/parser/encoder)"	patch	f	:bug:	"decode"	"correctness fixes from M2 adversarial review (decoder/parser/encoder)"
":bug: fix(delta): gate ISO-8601 timestamp masking on NoTime"	patch	f	:bug:	"delta"	"gate ISO-8601 timestamp masking on NoTime"
":bug: fix(delta): honor an explicit --churn 0 (degrade on any change)"	patch	f	:bug:	"delta"	"honor an explicit --churn 0 (degrade on any change)"
":bug: fix(docs): escape pipe character in README mermaid diagrams"	patch	f	:bug:	"docs"	"escape pipe character in README mermaid diagrams"
":bug: fix(dongle): declare USB HID country code 33 and restore semantic grave/tilde (#148)"	patch	f	:bug:	"dongle"	"declare USB HID country code 33 and restore semantic grave/tilde (#148)"
":bug: fix(dongle): dongle/sleep/idle 復帰時の 1 打目消失を ZMK queue patch で吸収 (#43)"	patch	f	:bug:	"dongle"	"dongle/sleep/idle 復帰時の 1 打目消失を ZMK queue patch で吸収 (#43)"
":bug: fix(dongle): sleep 復帰の transient USB 状態でも HID report を queue 化 (#48)"	patch	f	:bug:	"dongle"	"sleep 復帰の transient USB 状態でも HID report を queue 化 (#48)"
":bug: fix(drift): home.packages を考慮し「Nix と brew 二重」を別分類 (#119)"	patch	f	:bug:	"drift"	"home.packages を考慮し「Nix と brew 二重」を別分類 (#119)"
":bug: fix(edit): AoT edit ops carry owned sub-tables; BOM + dotted-name-key API"	patch	f	:bug:	"edit"	"AoT edit ops carry owned sub-tables; BOM + dotted-name-key API"
":bug: fix(event-tap): clear in-progress stroke on tap-disable to stop consuming .mouseMoved forever (#35)"	patch	f	:bug:	"event-tap"	"clear in-progress stroke on tap-disable to stop consuming .mouseMoved forever (#35)"
":bug: fix(fire): un-flip Sample.p Y so decal/burst window lands on-screen (#107)"	patch	f	:bug:	"fire"	"un-flip Sample.p Y so decal/burst window lands on-screen (#107)"
":bug: fix(flake): default に autoUpdate=true override 追加(brew bundle fetch 失敗対策)"	patch	f	:bug:	"flake"	"default に autoUpdate=true override 追加(brew bundle fetch 失敗対策)"
":bug: fix(flake): detectUser を SUDO_USER 優先 + root 弾く (#116)"	patch	f	:bug:	"flake"	"detectUser を SUDO_USER 優先 + root 弾く (#116)"
":bug: fix(flake): gate same-sha siblings on workflow_id, not display name"	patch	f	:bug:	"flake"	"gate same-sha siblings on workflow_id, not display name"
":bug: fix(fleet): assemble dependabot.yml per repo — stop erasing swift/npm ecosystems (#114)"	patch	f	:bug:	"fleet"	"assemble dependabot.yml per repo — stop erasing swift/npm ecosystems (#114)"
":bug: fix(fleet): gate the tap-token fan-out on actual consumption, not release.yml existence (#109)"	patch	f	:bug:	"fleet"	"gate the tap-token fan-out on actual consumption, not release.yml existence (#109)"
":bug: fix(fleet): stop the caller that overwrites glyph's own reusable (#94)"	patch	f	:bug:	"fleet"	"stop the caller that overwrites glyph's own reusable (#94)"
":bug: fix(fleet): stop weekly gomod failures on repos without go.mod (#105)"	patch	f	:bug:	"fleet"	"stop weekly gomod failures on repos without go.mod (#105)"
":bug: fix(fleet): tap gate — include goreleaser.yml and never misread a fetch failure as non-consumer (#110)"	patch	f	:bug:	"fleet"	"tap gate — include goreleaser.yml and never misread a fetch failure as non-consumer (#110)"
":bug: fix(focus): move keyboard focus to same-app windows on tree click (#66)"	patch	f	:bug:	"focus"	"move keyboard focus to same-app windows on tree click (#66)"
":bug: fix(gitsource): keep a context deadline an API failure, not an interrupt (#10)"	patch	f	:bug:	"gitsource"	"keep a context deadline an API failure, not an interrupt (#10)"
":bug: fix(grid): suppress entrance thumbnail jitter (t-3q17) (#354)"	patch	f	:bug:	"grid"	"suppress entrance thumbnail jitter (t-3q17) (#354)"
":bug: fix(host): tart を allowUnfreePredicate に追加 (switch eval 失敗修正)"	patch	f	:bug:	"host"	"tart を allowUnfreePredicate に追加 (switch eval 失敗修正)"
":bug: fix(host): users.users.root.home を明示し nix-darwin master の新 assertion 満たす (#115)"	patch	f	:bug:	"host"	"users.users.root.home を明示し nix-darwin master の新 assertion 満たす (#115)"
":bug: fix(install.sh): brew bundle 失敗時に per-cask install で partial 救済"	patch	f	:bug:	"install.sh"	"brew bundle 失敗時に per-cask install で partial 救済"
":bug: fix(install.sh): chezmoi 呼び出し前に nix-darwin profile PATH を明示注入"	patch	f	:bug:	"install.sh"	"chezmoi 呼び出し前に nix-darwin profile PATH を明示注入"
":bug: fix(install.sh): darwin-rebuild switch を失敗許容に(Phase 6 必達)"	patch	f	:bug:	"install.sh"	"darwin-rebuild switch を失敗許容に(Phase 6 必達)"
":bug: fix(install.sh): per-cask フォールバックに tap 事前追加も含める"	patch	f	:bug:	"install.sh"	"per-cask フォールバックに tap 事前追加も含める"
":bug: fix(install.sh): switch 失敗時に brew bundle を sequential mode で retry"	patch	f	:bug:	"install.sh"	"switch 失敗時に brew bundle を sequential mode で retry"
":bug: fix(keymap): Ctrl/Alt+矢印のローリングタップで修飾子が外れる不具合"	patch	f	:bug:	"keymap"	"Ctrl/Alt+矢印のローリングタップで修飾子が外れる不具合"
":bug: fix(keymap): send grave/tilde as NON_US_BSLH for ISO-typed macOS (#147)"	patch	f	:bug:	"keymap"	"send grave/tilde as NON_US_BSLH for ISO-typed macOS (#147)"
":bug: fix(lens): make lens a pure VIEW — drop union-tile + anchor-park (t-0021)"	patch	f	:bug:	"lens"	"make lens a pure VIEW — drop union-tile + anchor-park (t-0021)"
":bug: fix(lens): never union-tile a float-mode window — exclude float-home from the lens union"	patch	f	:bug:	"lens"	"never union-tile a float-mode window — exclude float-home from the lens union"
":bug: fix(lens): never union-tile a float-mode window — exclude float-home from the lens union (#324)"	patch	f	:bug:	"lens"	"never union-tile a float-mode window — exclude float-home from the lens union (#324)"
":bug: fix(lens): park predicate reads full window state — tree/park lock-step (t-63h2) (#410)"	patch	f	:bug:	"lens"	"park predicate reads full window state — tree/park lock-step (t-63h2) (#410)"
":bug: fix(lint): disable biome useLiteralKeys (conflicts with TS noPropertyAccessFromIndexSignature) (#25)"	patch	f	:bug:	"lint"	"disable biome useLiteralKeys (conflicts with TS noPropertyAccessFromIndexSignature) (#25)"
":bug: fix(native): defer AX-unresolved windows before exclude rules (#144)"	patch	f	:bug:	"native"	"defer AX-unresolved windows before exclude rules (#144)"
":bug: fix(native): skip off-screen windows in classify to end probe-budget starvation (#163)"	patch	f	:bug:	"native"	"skip off-screen windows in classify to end probe-budget starvation (#163)"
":bug: fix(native-adapter): auto-skip non-zero-layer windows (catches wand / overlay tools) (#51)"	patch	f	:bug:	"native-adapter"	"auto-skip non-zero-layer windows (catches wand / overlay tools) (#51)"
":bug: fix(native-adapter): sync-hop to main for visibleFrame from off-main refresh (#52)"	patch	f	:bug:	"native-adapter"	"sync-hop to main for visibleFrame from off-main refresh (#52)"
":bug: fix(nix): recompute vendorHash — #127 dropped the charm deps but never re-pinned it (#132)"	patch	f	:bug:	"nix"	"recompute vendorHash — #127 dropped the charm deps but never re-pinned it (#132)"
":bug: fix(observability): promote core trace to Log.line, log dispatch failures, enrich diagnostics (#10)"	patch	f	:bug:	"observability"	"promote core trace to Log.line, log dispatch failures, enrich diagnostics (#10)"
":bug: fix(overlay): cover union of all screens + correct AX→canvas conversion (#15)"	patch	f	:bug:	"overlay"	"cover union of all screens + correct AX→canvas conversion (#15)"
":bug: fix(overlay): flip pill rects when crossing into the blur-mask coord system (#16)"	patch	f	:bug:	"overlay"	"flip pill rects when crossing into the blur-mask coord system (#16)"
":bug: fix(packages): build go dev-wrappers with mise's go, not the pinned nix go (#188)"	patch	f	:bug:	"packages"	"build go dev-wrappers with mise's go, not the pinned nix go (#188)"
":bug: fix(palette): bestForeground picks black/white by WCAG contrast, not a 0.6 luminance cut"	patch	f	:bug:	"palette"	"bestForeground picks black/white by WCAG contrast, not a 0.6 luminance cut"
":bug: fix(panel): acceptsFirstMouse so first click on a non-key panel actually clicks"	patch	f	:bug:	"panel"	"acceptsFirstMouse so first click on a non-key panel actually clicks"
":bug: fix(panel): suppress macOS auto resize cursor at panel edge/corner"	patch	f	:bug:	"panel"	"suppress macOS auto resize cursor at panel edge/corner"
":bug: fix(panel): tree-panel grip resize on non-key panel — multi-cause fix"	patch	f	:bug:	"panel"	"tree-panel grip resize on non-key panel — multi-cause fix"
":bug: fix(panel): widen grip hit area to 36 px (visual chevron stays compact)"	patch	f	:bug:	"panel"	"widen grip hit area to 36 px (visual chevron stays compact)"
":bug: fix(panel): widen resize grip 16→24 px (touch target was too tight)"	patch	f	:bug:	"panel"	"widen resize grip 16→24 px (touch target was too tight)"
":bug: fix(parse): close parseWithSpans equivalence holes found by adversarial review (#17)"	patch	f	:bug:	"parse"	"close parseWithSpans equivalence holes found by adversarial review (#17)"
":bug: fix(release): stop re-drafting an already-published release (#32)"	patch	f	:bug:	"release"	"stop re-drafting an already-published release (#32)"
":bug: fix(release): un-break the SBOM attestation and the checksum gate before tagging v0.8.0 (#111)"	patch	f	:bug:	"release"	"un-break the SBOM attestation and the checksum gate before tagging v0.8.0 (#111)"
":bug: fix(run): disable SC2016 on the demo markdown printf"	patch	f	:bug:	"run"	"disable SC2016 on the demo markdown printf"
":bug: fix(runner): classify a missing slash-path command as not-found (127)"	patch	f	:bug:	"runner"	"classify a missing slash-path command as not-found (127)"
":bug: fix(schema): align chord.bindings.v1 with JSONEncoder's omit-nil behaviour"	patch	f	:bug:	"schema"	"align chord.bindings.v1 with JSONEncoder's omit-nil behaviour"
":bug: fix(schema): reconcile config --json emitter with v3 schema contract"	patch	f	:bug:	"schema"	"reconcile config --json emitter with v3 schema contract"
":bug: fix(schema): reconcile config --json emitter with v3 schema contract (#126)"	patch	f	:bug:	"schema"	"reconcile config --json emitter with v3 schema contract (#126)"
":bug: fix(schema): 出力 wire-schema を emit 済フィールドへ整合 + lockstep テスト (#110)"	patch	f	:bug:	"schema"	"出力 wire-schema を emit 済フィールドへ整合 + lockstep テスト (#110)"
":bug: fix(scripts): scope pkill to /Applications + refuse install if brew chord present"	patch	f	:bug:	"scripts"	"scope pkill to /Applications + refuse install if brew chord present"
":bug: fix(scripts): stop.sh の生存確認を実行ファイルパス照合に変更し親シェル誤検知を解消（#214） (#215)"	patch	f	:bug:	"scripts"	"stop.sh の生存確認を実行ファイルパス照合に変更し親シェル誤検知を解消（#214） (#215)"
":bug: fix(shake): don't jiggle a window being dragged (keep click shake) (#3)"	patch	f	:bug:	"shake"	"don't jiggle a window being dragged (keep click shake) (#3)"
":bug: fix(status): keep recurring adapter errors visible after another error overwrites the slot (#19)"	patch	f	:bug:	"status"	"keep recurring adapter errors visible after another error overwrites the slot (#19)"
":bug: fix(store): a board's layout version is an input to a write, never an output (#112)"	patch	f	:bug:	"store"	"a board's layout version is an input to a write, never an output (#112)"
":bug: fix(store): force git LC_ALL=C so sync race classification is locale-safe (#179)"	patch	f	:bug:	"store"	"force git LC_ALL=C so sync race classification is locale-safe (#179)"
":bug: fix(sync): a stash git can't give back must not vanish in silence (#119)"	patch	f	:bug:	"sync"	"a stash git can't give back must not vanish in silence (#119)"
":bug: fix(sync): rebase onto @{u}, retry transient fetch races (#t-f8z4) (#78)"	patch	f	:bug:	"sync"	"rebase onto @{u}, retry transient fetch races (#t-f8z4) (#78)"
":bug: fix(sync): ride out a concurrent writer's transient rebase; residual is retryable sync-busy (#65)"	patch	f	:bug:	"sync"	"ride out a concurrent writer's transient rebase; residual is retryable sync-busy (#65)"
":bug: fix(synth): accurate non_blocking overflow count"	patch	f	:bug:	"synth"	"accurate non_blocking overflow count"
":bug: fix(test): break sample chain so Swift 6 can type-check in reasonable time"	patch	f	:bug:	"test"	"break sample chain so Swift 6 can type-check in reasonable time"
":bug: fix(tests): testLineShiftIsNotChange uses a valid F-key (f99 doesn't exist)"	patch	f	:bug:	"tests"	"testLineShiftIsNotChange uses a valid F-key (f99 doesn't exist)"
":bug: fix(tests): unwrap Optional<Any> before NSNull check"	patch	f	:bug:	"tests"	"unwrap Optional<Any> before NSNull check"
":bug: fix(tome): make the live panel honour the delete invariants (t-k4hf)"	patch	f	:bug:	"tome"	"make the live panel honour the delete invariants (t-k4hf)"
":bug: fix(tome): splatoon hover holds per-row, refreshes on panel close (#119)"	patch	f	:bug:	"tome"	"splatoon hover holds per-row, refreshes on panel close (#119)"
":bug: fix(tome): theme the context menu from wand's own palette, not sill's catalog alone"	patch	f	:bug:	"tome"	"theme the context menu from wand's own palette, not sill's catalog alone"
":bug: fix(toml): escape-aware comment & quote walking (0.7.1) (#6)"	patch	f	:bug:	"toml"	"escape-aware comment & quote walking (0.7.1) (#6)"
":bug: fix(tree): honour [tree] config geometry on launch (#162)"	patch	f	:bug:	"tree"	"honour [tree] config geometry on launch (#162)"
":bug: fix(tree): kb-nav outline stranded on previous row after click (#63)"	patch	f	:bug:	"tree"	"kb-nav outline stranded on previous row after click (#63)"
":bug: fix(tree): keep window-row icon vertically centred with a mark / layout badge (#120)"	patch	f	:bug:	"tree"	"keep window-row icon vertically centred with a mark / layout badge (#120)"
":bug: fix(tree): preview overlay off-screen for anchor-hidden windows (#58)"	patch	f	:bug:	"tree"	"preview overlay off-screen for anchor-hidden windows (#58)"
":bug: fix(tree): tagging was dead on a lens desktop — ask how a desktop RENDERS, not whether it has cells (#416)"	patch	f	:bug:	"tree"	"tagging was dead on a lens desktop — ask how a desktop RENDERS, not whether it has cells (#416)"
":bug: fix(tui): cache glamour renderer + bodies to fix navigation lag (#6)"	patch	f	:bug:	"tui"	"cache glamour renderer + bodies to fix navigation lag (#6)"
":bug: fix(update-tap): scope the url sed and refuse backward tap moves (#98)"	patch	f	:bug:	"update-tap"	"scope the url sed and refuse backward tap moves (#98)"
":bug: fix(version): report the module version for go install pkg@version"	patch	f	:bug:	"version"	"report the module version for go install pkg@version"
":bug: fix(view): grid could render a lens desktop through a fade-window race — tear down like the rail does (t-pvay) (#417)"	patch	f	:bug:	"view"	"grid could render a lens desktop through a fade-window race — tear down like the rail does (t-pvay) (#417)"
":bug: fix(view): the holding row's inert contract was constant-false — ask the section what it IS (t-j5ad) (#419)"	patch	f	:bug:	"view"	"the holding row's inert contract was constant-false — ask the section what it IS (t-j5ad) (#419)"
":bug: fix(view): tree パネルのドラッグ追従を絶対座標化（高速移動の遅延/ジッター解消） (#200)"	patch	f	:bug:	"view"	"tree パネルのドラッグ追従を絶対座標化（高速移動の遅延/ジッター解消） (#200)"
":bug: fix(view): unchecking the last alias left the checklist claiming nothing while the config match kept tiling — re-sync to the revert floor (t-kywh) (#425)"	patch	f	:bug:	"view"	"unchecking the last alias left the checklist claiming nothing while the config match kept tiling — re-sync to the revert floor (t-kywh) (#425)"
":bug: fix(view-tree): keyboard header lift reorders the section list (#334)"	patch	f	:bug:	"view-tree"	"keyboard header lift reorders the section list (#334)"
":bug: fix(viewer): give favicon.svg a title — Biome noSvgWithoutTitle error"	patch	f	:bug:	"viewer"	"give favicon.svg a title — Biome noSvgWithoutTitle error"
":bug: fix(wait): canonicalize --sha to lowercase before the head_sha query"	patch	f	:bug:	"wait"	"canonicalize --sha to lowercase before the head_sha query"
":bug: fix(workspace): leave-focus snapshot corrupted on no-op WS switch (#60)"	patch	f	:bug:	"workspace"	"leave-focus snapshot corrupted on no-op WS switch (#60)"
":bug: fix(workspace): off-Space new windows no longer leak into facet WS1 (#62)"	patch	f	:bug:	"workspace"	"off-Space new windows no longer leak into facet WS1 (#62)"
":bug: fix(workspace): preserve WS assignments across macOS Space switches (#61)"	patch	f	:bug:	"workspace"	"preserve WS assignments across macOS Space switches (#61)"
":bug: fix(write-path): close done-birth zombies, reject dangling deps, repeatable check --add (#88)"	patch	f	:bug:	"write-path"	"close done-birth zombies, reject dangling deps, repeatable check --add (#88)"
":bug: fix: 1 打目消失の総合対策 — dongle USB queue 堅牢化 + 半体 deep sleep 全廃 (#49)"	patch	f	:bug:	"-"	"1 打目消失の総合対策 — dongle USB queue 堅牢化 + 半体 deep sleep 全廃 (#49)"
":bug: fix: a false `fixed` was reachable, and an interrupted run printed nothing (#8)"	patch	f	:bug:	"-"	"a false `fixed` was reachable, and an interrupted run printed nothing (#8)"
":bug: fix: close a line-initial unterminated <!-- before appended suggestion blocks"	patch	f	:bug:	"-"	"close a line-initial unterminated <!-- before appended suggestion blocks"
":bug: fix: collapse a zero-length range even when start_side differs"	patch	f	:bug:	"-"	"collapse a zero-length range even when start_side differs"
":bug: fix: container-aware closers — no fence closer in list context, <!-- --> for container comments"	patch	f	:bug:	"-"	"container-aware closers — no fence closer in list context, <!-- --> for container comments"
":bug: fix: correctness-audit fixes (6) + doc-version accuracy (#13)"	patch	f	:bug:	"-"	"correctness-audit fixes (6) + doc-version accuracy (#13)"
":bug: fix: don't misread a backtick run with backticks in its info string as a fence opener"	patch	f	:bug:	"-"	"don't misread a backtick run with backticks in its info string as a fence opener"
":bug: fix: emit [] not null for empty runs/excerpts slices"	patch	f	:bug:	"-"	"emit [] not null for empty runs/excerpts slices"
":bug: fix: emit the dangling-fence closer at the opening fence's indent"	patch	f	:bug:	"-"	"emit the dangling-fence closer at the opening fence's indent"
":bug: fix: enable immutable releases via bare PUT, not a body key (t-tvzh) (#48)"	patch	f	:bug:	"-"	"enable immutable releases via bare PUT, not a body key (t-tvzh) (#48)"
